stkcd_01,reptdt,repart,relation,trasub,direction,repttype,isam,pannrsm,repat,corebs,site,year,prvn_01,pftn_01,indusb_01,indcodeb_01,coname_cn_01,listplte,coname_cn,prvn_02,pftn_02,period
603936,2022-12-31,梅州市奔创电子有限公司,07,1.0,2.0,1.0,129886623.85,0.9961110089891628,01,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,深圳市芯舟电子科技有限公司,07,1.0,2.0,1.0,502499.12,0.0038537063371315463,01,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,梅州市奔创电子有限公司,07,1.0,1.0,1.0,29927017.24,0.9850307066071523,01,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,深圳市芯舟电子科技有限公司,07,1.0,1.0,1.0,454794.25,0.014969293392847657,01,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,10880000.0,0.014540845109996042,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,5831775.57,0.007794020705848242,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,20000000.0,0.026729494687492722,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,12289000.0,0.016423938010729902,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,10172000.0,0.013594620998058799,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,6761700.0,0.009036841211420977,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,20000000.0,0.026729494687492722,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,3510000.0,0.004691026317654973,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,1889100.0,0.0025247344207071252,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,2160000.0,0.002886785426249214,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,3071250.0,0.004104648027948101,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,3300000.0,0.004410366623436299,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,20652750.0,0.027601878570355766,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,1193850.0,0.0015955503616331594,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,16101750.0,0.021519582054216797,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,32523900.0,0.04346737061332723,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,27740000.02,0.0370738091582819,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,20000000.0,0.026729494687492722,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,25000000.0,0.0334118683593659,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,30491247.57,0.04075078199686702,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,12938439.69,0.017291897747914998,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,9490000.0,0.012683145229215298,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,4300000.0,0.005746841357810935,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,6210000.0,0.00829950810046649,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,7700000.0,0.010290855454684698,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,14000000.0,0.018710646281244907,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,28500000.0,0.03808952992967713,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,9500000.0,0.012696509976559044,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,50000000.0,0.0668237367187318,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,30000000.0,0.04009424203123908,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,20000000.0,0.026729494687492722,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,28500000.0,0.03808952992967713,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,20000000.0,0.026729494687492722,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,15000000.0,0.02004712101561954,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,2233422.41,0.00298491262215111,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,12766577.61,0.017062208420197927,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,30000000.0,0.04009424203123908,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,40000000.0,0.053458989374985444,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,15000000.0,0.02004712101561954,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,14732951.61,0.019690217589529116,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,41000000.0,0.05479546410936008,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,6440687.95,0.00860781671716617,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,10936174.45,0.014615920843138432,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,411841.58,0.0005504158662349305,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,6937440.5,0.009271713949477343,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,5293057.42,0.0070740375094241964,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,9710558.63,0.012977916265658581,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,4942373.8,0.006605357711535161,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,3750266.55,0.005012136491245333,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,2000000.0,0.0026729494687492725,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,1600000.0,0.0021383595749994177,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,2000000.0,0.0026729494687492725,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,8775000.0,0.011727565794137432,06,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,关键管理人员,09,1.0,2.0,1.0,8795100.0,1.0,20,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2022-12-31,深圳市芯舟电子科技有限公司,07,1.0,1.0,1.0,319780.22,1.0,07,,,2022,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,During-COVID
603936,2023-12-31,梅州市华泰工贸有限公司,10,1.0,2.0,1.0,6107.47,2.748174146717729e-05,01,,,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,梅州市奔创电子有限公司,07,1.0,2.0,1.0,221880064.47,0.9983922259929511,01,,,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,深圳市芯舟电子科技有限公司,02,1.0,2.0,1.0,351200.0,0.0015802922655817652,01,工业制造业,深圳,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,梅州市奔创电子有限公司,07,1.0,1.0,1.0,3499939.64,0.8676319999355463,01,,,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,深圳市芯舟电子科技有限公司,02,1.0,1.0,1.0,464275.74,0.11509355310417745,01,工业制造业,深圳,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,深圳市芯舟电子科技有限公司,02,1.0,1.0,1.0,69683.37,0.017274446960276333,01,工业制造业,深圳,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,深圳市博敏电子有限公司,02,1.0,1.0,1.0,50000000.0,0.030211480362537766,06,工业制造业,深圳,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,深圳市博敏电子有限公司,02,1.0,1.0,1.0,140000000.0,0.08459214501510574,06,工业制造业,深圳,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,江苏博敏电子有限公司,02,1.0,1.0,1.0,100000000.0,0.06042296072507553,06,工业制造业,江苏大丰,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,江苏博敏电子有限公司,02,1.0,1.0,1.0,70000000.0,0.04229607250755287,06,工业制造业,江苏大丰,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,江苏博敏电子有限公司,02,1.0,1.0,1.0,130000000.0,0.07854984894259819,06,工业制造业,江苏大丰,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,江苏博敏电子有限公司,02,1.0,1.0,1.0,100000000.0,0.06042296072507553,06,工业制造业,江苏大丰,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,江苏博敏电子有限公司,02,1.0,1.0,1.0,100000000.0,0.06042296072507553,06,工业制造业,江苏大丰,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,江苏博敏电子有限公司,02,1.0,1.0,1.0,100000000.0,0.06042296072507553,06,工业制造业,江苏大丰,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,江苏博敏电子有限公司,02,1.0,1.0,1.0,50000000.0,0.030211480362537766,06,工业制造业,江苏大丰,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,江苏博敏电子有限公司,02,1.0,1.0,1.0,100000000.0,0.06042296072507553,06,工业制造业,江苏大丰,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,江苏博敏电子有限公司,02,1.0,1.0,1.0,530000000.0,0.3202416918429003,06,工业制造业,江苏大丰,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,江苏博敏电子有限公司,02,1.0,1.0,1.0,70000000.0,0.04229607250755287,06,工业制造业,江苏大丰,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,深圳市君天恒讯科技有限公司,02,1.0,1.0,1.0,50000000.0,0.030211480362537766,06,商品销售,深圳,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,WANTAI INTERNATIONAL TRADING LIMITED,02,1.0,1.0,1.0,65000000.0,0.03927492447129909,06,商品销售,香港,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,"深圳市博敏电子有限公司,徐缓,谢小梅",11,1.0,2.0,1.0,358000000.0,0.07987505577867024,06,,,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,900000000.0,0.20080321285140562,06,,,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,"深圳市博敏电子有限公司,江苏博敏电子有限公司,徐缓,谢小梅",11,1.0,2.0,1.0,180000000.0,0.040160642570281124,06,,,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,"深圳市博敏电子有限公司,徐缓,谢小梅",11,1.0,2.0,1.0,120000000.0,0.02677376171352075,06,,,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,"深圳市博敏电子有限公司,江苏博敏电子有限公司",11,1.0,2.0,1.0,600000000.0,0.13386880856760375,06,,,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,"江苏博敏电子有限公司,深圳市博敏电子有限公司,徐缓,谢小梅",11,1.0,2.0,1.0,300000000.0,0.06693440428380187,06,,,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,80000000.0,0.0178491744756805,06,,,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,80000000.0,0.0178491744756805,06,,,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,"江苏博敏电子有限公司,深圳市博敏电子有限公司",11,1.0,2.0,1.0,104000000.0,0.02320392681838465,06,,,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,60000000.0,0.013386880856760375,06,,,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,"深圳市博敏电子有限公司,江苏博敏电子有限公司",11,1.0,2.0,1.0,1500000000.0,0.33467202141900937,06,,,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,"深圳市博敏电子有限公司,江苏博敏电子有限公司",11,1.0,2.0,1.0,200000000.0,0.04462293618920125,06,,,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,关键管理人员,09,1.0,2.0,1.0,8428900.0,1.0,20,,,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,深圳市芯舟电子科技有限公司,02,1.0,1.0,1.0,72220.21,1.0,07,工业制造业,深圳,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,梅州市奔创电子有限公司,07,1.0,2.0,1.0,120600.0,1.0,07,,,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2023-12-31,梅州市奔创电子有限公司,07,1.0,2.0,1.0,88495.58,1.0,02,,,2023,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2024-12-31,梅州市华泰工贸有限公司,10,1.0,2.0,1.0,8521.73,2.6510467039954926e-05,01,,,2024,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2024-12-31,梅州市奔创电子有限公司,07,1.0,2.0,1.0,321439228.97,0.99997348953296,01,,,2024,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2024-12-31,梅州市奔创电子有限公司,07,1.0,1.0,1.0,20522734.94,1.0,01,,,2024,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2024-12-31,深圳市博敏电子有限公司,02,1.0,1.0,1.0,140000000.0,0.07756232686980609,06,工业制造业,深圳,2024,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2024-12-31,深圳市博敏电子有限公司,02,1.0,1.0,1.0,50000000.0,0.027700831024930747,06,工业制造业,深圳,2024,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2024-12-31,深圳市博敏电子有限公司,02,1.0,1.0,1.0,50000000.0,0.027700831024930747,06,工业制造业,深圳,2024,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2024-12-31,WANTAI INTERNATIONAL TRADING LIMITED,02,1.0,1.0,1.0,65000000.0,0.036011080332409975,06,商品销售,香港,2024,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2024-12-31,深圳市君天恒讯科技有限公司,02,1.0,1.0,1.0,100000000.0,0.055401662049861494,06,商品销售,深圳,2024,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2024-12-31,江苏博敏电子有限公司,02,1.0,1.0,1.0,100000000.0,0.055401662049861494,06,工业制造业,江苏大丰,2024,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2024-12-31,江苏博敏电子有限公司,02,1.0,1.0,1.0,70000000.0,0.038781163434903045,06,工业制造业,江苏大丰,2024,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2024-12-31,江苏博敏电子有限公司,02,1.0,1.0,1.0,130000000.0,0.07202216066481995,06,工业制造业,江苏大丰,2024,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2024-12-31,江苏博敏电子有限公司,02,1.0,1.0,1.0,100000000.0,0.055401662049861494,06,工业制造业,江苏大丰,2024,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2024-12-31,江苏博敏电子有限公司,02,1.0,1.0,1.0,100000000.0,0.055401662049861494,06,工业制造业,江苏大丰,2024,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2024-12-31,江苏博敏电子有限公司,02,1.0,1.0,1.0,100000000.0,0.055401662049861494,06,工业制造业,江苏大丰,2024,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2024-12-31,江苏博敏电子有限公司,02,1.0,1.0,1.0,50000000.0,0.027700831024930747,06,工业制造业,江苏大丰,2024,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2024-12-31,江苏博敏电子有限公司,02,1.0,1.0,1.0,100000000.0,0.055401662049861494,06,工业制造业,江苏大丰,2024,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2024-12-31,江苏博敏电子有限公司,02,1.0,1.0,1.0,50000000.0,0.027700831024930747,06,工业制造业,江苏大丰,2024,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2024-12-31,江苏博敏电子有限公司,02,1.0,1.0,1.0,530000000.0,0.29362880886426596,06,工业制造业,江苏大丰,2024,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2024-12-31,江苏博敏电子有限公司,02,1.0,1.0,1.0,70000000.0,0.038781163434903045,06,工业制造业,江苏大丰,2024,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2024-12-31,"徐缓,谢小梅,深圳市博敏电子有限公司",11,1.0,2.0,1.0,358000000.0,0.08778813143697892,06,,,2024,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2024-12-31,"徐缓,谢小梅",11,1.0,2.0,1.0,90000000.0,0.022069641981363415,06,,,2024,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2024-12-31,"徐缓,谢小梅,江苏博敏电子有限公司",11,1.0,2.0,1.0,240000000.0,0.058852378616969105,06,,,2024,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2024-12-31,"徐缓,谢小梅,深圳市博敏电子有限公司,江苏博敏电子有限公司",11,1.0,2.0,1.0,120000000.0,0.029426189308484552,06,,,2024,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
603936,2024-12-31,"深圳市博敏电子有限公司,江苏博敏电子有限公司",11,1.0,2.0,1.0,600000000.0,0.14713094654242276,06,,,2024,广东省,梅州市,计算机、通信和其他电子设备制造业,C39,博敏电子股份有限公司,主板,,,,Post-COVID
