stkcd,reptdt,ralatedpartyid,repart,relation,trasub,direction,repat,isam,principl,rigicy,cogicy,number,prvn,indusb,listplte,period
603858,2022-12-31,-1.0,延边长白山宝石国际温泉会议服务有限公司,12,1.0,2.0,03,49372.65,None,0.0,71.3,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,延边长白山宝石国际温泉会议服务有限公司,12,1.0,2.0,03,49372.65,None,0.0,57.04,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,延边长白山宝石国际温泉会议服务有限公司,12,1.0,2.0,03,49372.65,None,0.0,49.91,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,延边长白山宝石国际温泉会议服务有限公司,12,1.0,2.0,03,49372.65,None,0.0,80.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,延边长白山宝石国际温泉会议服务有限公司,12,1.0,2.0,03,49372.65,None,0.0,70.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,延边长白山宝石国际温泉会议服务有限公司,12,1.0,2.0,03,49372.65,None,0.0,95.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,延边长白山宝石国际温泉会议服务有限公司,12,1.0,2.0,03,49372.65,None,0.0,90.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,延边长白山宝石国际温泉会议服务有限公司,12,1.0,2.0,03,49372.65,None,0.0,54.4,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,延边长白山宝石国际温泉会议服务有限公司,12,1.0,2.0,03,49372.65,None,0.0,94.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,延边长白山宝石国际温泉会议服务有限公司,12,1.0,2.0,03,49372.65,None,0.0,96.87,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,10425875.0,陕西长涛物业管理有限公司,12,1.0,2.0,08,2173509.39,None,,,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,10608259.0,菏泽高新区家美物业服务有限公司,12,1.0,2.0,08,2071361.87,None,,,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,10413808.0,咸阳长涛咨询服务有限公司,12,1.0,2.0,08,91542.87,None,,,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,陕西昱升印务有限公司,12,1.0,2.0,01,86505524.51,None,0.0,100.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,陕西昱升印务有限公司,12,1.0,2.0,01,86505524.51,None,0.0,51.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,陕西昱升印务有限公司,12,1.0,2.0,01,86505524.51,None,0.0,87.76,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,陕西昱升印务有限公司,12,1.0,2.0,01,86505524.51,None,0.0,71.3,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,陕西昱升印务有限公司,12,1.0,2.0,01,86505524.51,None,0.0,57.04,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,陕西昱升印务有限公司,12,1.0,2.0,01,86505524.51,None,0.0,49.91,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,陕西昱升印务有限公司,12,1.0,2.0,01,86505524.51,None,0.0,80.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,陕西昱升印务有限公司,12,1.0,2.0,01,86505524.51,None,0.0,70.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,陕西昱升印务有限公司,12,1.0,2.0,01,86505524.51,None,0.0,95.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,陕西昱升印务有限公司,12,1.0,2.0,01,86505524.51,None,0.0,90.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,陕西昱升印务有限公司,12,1.0,2.0,01,86505524.51,None,0.0,54.4,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,陕西昱升印务有限公司,12,1.0,2.0,01,86505524.51,None,0.0,94.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,陕西昱升印务有限公司,12,1.0,2.0,01,86505524.51,None,0.0,96.87,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,银川脑心同治互联网医院有限公司,12,1.0,2.0,03,539056.61,None,0.0,100.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,银川脑心同治互联网医院有限公司,12,1.0,2.0,03,539056.61,None,0.0,51.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,银川脑心同治互联网医院有限公司,12,1.0,2.0,03,539056.61,None,0.0,87.76,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,银川脑心同治互联网医院有限公司,12,1.0,2.0,03,539056.61,None,0.0,71.3,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,银川脑心同治互联网医院有限公司,12,1.0,2.0,03,539056.61,None,0.0,57.04,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,银川脑心同治互联网医院有限公司,12,1.0,2.0,03,539056.61,None,0.0,49.91,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,银川脑心同治互联网医院有限公司,12,1.0,2.0,03,539056.61,None,0.0,80.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,银川脑心同治互联网医院有限公司,12,1.0,2.0,03,539056.61,None,0.0,70.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,银川脑心同治互联网医院有限公司,12,1.0,2.0,03,539056.61,None,0.0,95.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,银川脑心同治互联网医院有限公司,12,1.0,2.0,03,539056.61,None,0.0,90.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,银川脑心同治互联网医院有限公司,12,1.0,2.0,03,539056.61,None,0.0,54.4,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,银川脑心同治互联网医院有限公司,12,1.0,2.0,03,539056.61,None,0.0,94.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,银川脑心同治互联网医院有限公司,12,1.0,2.0,03,539056.61,None,0.0,96.87,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,长涛摩尔庄园(北京)进出口贸易有限公司,12,1.0,2.0,01,1838980.0,None,0.0,100.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,长涛摩尔庄园(北京)进出口贸易有限公司,12,1.0,2.0,01,1838980.0,None,0.0,51.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,长涛摩尔庄园(北京)进出口贸易有限公司,12,1.0,2.0,01,1838980.0,None,0.0,87.76,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,长涛摩尔庄园(北京)进出口贸易有限公司,12,1.0,2.0,01,1838980.0,None,0.0,71.3,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,长涛摩尔庄园(北京)进出口贸易有限公司,12,1.0,2.0,01,1838980.0,None,0.0,57.04,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,长涛摩尔庄园(北京)进出口贸易有限公司,12,1.0,2.0,01,1838980.0,None,0.0,49.91,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,长涛摩尔庄园(北京)进出口贸易有限公司,12,1.0,2.0,01,1838980.0,None,0.0,80.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,长涛摩尔庄园(北京)进出口贸易有限公司,12,1.0,2.0,01,1838980.0,None,0.0,70.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,长涛摩尔庄园(北京)进出口贸易有限公司,12,1.0,2.0,01,1838980.0,None,0.0,95.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,长涛摩尔庄园(北京)进出口贸易有限公司,12,1.0,2.0,01,1838980.0,None,0.0,90.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,长涛摩尔庄园(北京)进出口贸易有限公司,12,1.0,2.0,01,1838980.0,None,0.0,54.4,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,长涛摩尔庄园(北京)进出口贸易有限公司,12,1.0,2.0,01,1838980.0,None,0.0,94.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,长涛摩尔庄园(北京)进出口贸易有限公司,12,1.0,2.0,01,1838980.0,None,0.0,96.87,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,10446261.0,北京普恩光德生物科技开发有限公司,07,1.0,2.0,01,57101.73,None,,,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,10415023.0,西安步长中医心脑病医院有限公司,12,1.0,2.0,03,78800.0,None,,,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,贵州洞酿洞藏酒业销售有限公司,12,1.0,2.0,01,182538.0,None,0.0,100.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,贵州洞酿洞藏酒业销售有限公司,12,1.0,2.0,01,182538.0,None,0.0,51.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,贵州洞酿洞藏酒业销售有限公司,12,1.0,2.0,01,182538.0,None,0.0,87.76,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,贵州洞酿洞藏酒业销售有限公司,12,1.0,2.0,01,182538.0,None,0.0,71.3,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,贵州洞酿洞藏酒业销售有限公司,12,1.0,2.0,01,182538.0,None,0.0,57.04,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,贵州洞酿洞藏酒业销售有限公司,12,1.0,2.0,01,182538.0,None,0.0,49.91,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,贵州洞酿洞藏酒业销售有限公司,12,1.0,2.0,01,182538.0,None,0.0,80.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,贵州洞酿洞藏酒业销售有限公司,12,1.0,2.0,01,182538.0,None,0.0,70.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,贵州洞酿洞藏酒业销售有限公司,12,1.0,2.0,01,182538.0,None,0.0,95.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,贵州洞酿洞藏酒业销售有限公司,12,1.0,2.0,01,182538.0,None,0.0,90.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,贵州洞酿洞藏酒业销售有限公司,12,1.0,2.0,01,182538.0,None,0.0,54.4,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,贵州洞酿洞藏酒业销售有限公司,12,1.0,2.0,01,182538.0,None,0.0,94.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,贵州洞酿洞藏酒业销售有限公司,12,1.0,2.0,01,182538.0,None,0.0,96.87,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,10438996.0,山东长涛房地产开发有限公司,12,1.0,2.0,01,13652085.76,None,,,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,广州七乐康现代医药物流有限公司,12,1.0,1.0,01,1720312.42,None,0.0,100.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,广州七乐康现代医药物流有限公司,12,1.0,1.0,01,1720312.42,None,0.0,51.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,广州七乐康现代医药物流有限公司,12,1.0,1.0,01,1720312.42,None,0.0,87.76,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,广州七乐康现代医药物流有限公司,12,1.0,1.0,01,1720312.42,None,0.0,71.3,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,广州七乐康现代医药物流有限公司,12,1.0,1.0,01,1720312.42,None,0.0,57.04,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,广州七乐康现代医药物流有限公司,12,1.0,1.0,01,1720312.42,None,0.0,49.91,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,广州七乐康现代医药物流有限公司,12,1.0,1.0,01,1720312.42,None,0.0,80.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,广州七乐康现代医药物流有限公司,12,1.0,1.0,01,1720312.42,None,0.0,70.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,广州七乐康现代医药物流有限公司,12,1.0,1.0,01,1720312.42,None,0.0,95.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,广州七乐康现代医药物流有限公司,12,1.0,1.0,01,1720312.42,None,0.0,90.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,广州七乐康现代医药物流有限公司,12,1.0,1.0,01,1720312.42,None,0.0,54.4,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,广州七乐康现代医药物流有限公司,12,1.0,1.0,01,1720312.42,None,0.0,94.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,广州七乐康现代医药物流有限公司,12,1.0,1.0,01,1720312.42,None,0.0,96.87,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,10428899.0,吉林四长制药有限公司,07,1.0,1.0,01,62724.43,None,,,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,10415889.0,通化谷红制药有限公司,02,1.0,1.0,06,70000000.0,None,0.0,100.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,10423178.0,保定天浩制药有限公司,02,1.0,1.0,06,50000000.0,None,0.0,100.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,10428790.0,吉林天成制药有限公司,02,1.0,1.0,06,85000000.0,None,0.0,95.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,10428790.0,吉林天成制药有限公司,02,1.0,1.0,06,85000000.0,None,0.0,,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,10426420.0,辽宁奥达制药有限公司,02,1.0,1.0,06,50000000.0,None,0.0,69.05,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,10558914.0,浙江华派生物医药有限公司,02,1.0,1.0,06,202500000.0,None,0.0,54.4,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,10427120.0,山东丹红制药有限公司,02,1.0,2.0,06,550000000.0,None,0.0,100.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,关键管理人员,09,1.0,2.0,20,15176500.0,None,0.0,100.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,关键管理人员,09,1.0,2.0,20,15176500.0,None,0.0,51.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,关键管理人员,09,1.0,2.0,20,15176500.0,None,0.0,87.76,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,关键管理人员,09,1.0,2.0,20,15176500.0,None,0.0,71.3,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,关键管理人员,09,1.0,2.0,20,15176500.0,None,0.0,57.04,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,关键管理人员,09,1.0,2.0,20,15176500.0,None,0.0,49.91,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,关键管理人员,09,1.0,2.0,20,15176500.0,None,0.0,80.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,关键管理人员,09,1.0,2.0,20,15176500.0,None,0.0,70.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,关键管理人员,09,1.0,2.0,20,15176500.0,None,0.0,95.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,关键管理人员,09,1.0,2.0,20,15176500.0,None,0.0,90.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,关键管理人员,09,1.0,2.0,20,15176500.0,None,0.0,54.4,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,关键管理人员,09,1.0,2.0,20,15176500.0,None,0.0,94.0,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,-1.0,关键管理人员,09,1.0,2.0,20,15176500.0,None,0.0,96.87,,山东省,医药制造业,主板,During-COVID
603858,2022-12-31,10428899.0,"通化天实制药有限公司,吉林四长制药有限公司",11,2.0,3.0,05,60000000.0,None,,,,山东省,医药制造业,主板,During-COVID
603859,2022-12-31,10423702.0,北京能科瑞元数字技术有限公司,02,1.0,1.0,06,451250.0,None,0.0,74.17,,北京市,专业技术服务业,主板,During-COVID
603859,2022-12-31,10423702.0,北京能科瑞元数字技术有限公司,02,1.0,1.0,06,451250.0,None,0.0,70.0,,北京市,专业技术服务业,主板,During-COVID
603859,2022-12-31,10423702.0,北京能科瑞元数字技术有限公司,02,1.0,1.0,06,451250.0,None,0.0,100.0,,北京市,专业技术服务业,主板,During-COVID
603859,2022-12-31,10501633.0,上海联宏创能信息科技有限公司,02,1.0,1.0,06,1320292.07,None,0.0,100.0,,北京市,专业技术服务业,主板,During-COVID
603859,2022-12-31,10429818.0,能科电气传动系统有限公司,02,1.0,1.0,06,4924396.44,None,0.0,100.0,,北京市,专业技术服务业,主板,During-COVID
603859,2022-12-31,-1.0,"北京能科瑞元数字技术有限公司,祖军,赵岚",11,1.0,2.0,06,10000000.0,None,0.0,100.0,,北京市,专业技术服务业,主板,During-COVID
603859,2022-12-31,-1.0,"北京能科瑞元数字技术有限公司,祖军,赵岚",11,1.0,2.0,06,10000000.0,None,0.0,55.0,,北京市,专业技术服务业,主板,During-COVID
603859,2022-12-31,-1.0,"北京能科瑞元数字技术有限公司,祖军,赵岚",11,1.0,2.0,06,10000000.0,None,0.0,80.0,,北京市,专业技术服务业,主板,During-COVID
603859,2022-12-31,-1.0,"能科电气传动系统有限公司,祖军,赵岚",11,1.0,2.0,06,4060000.0,None,0.0,100.0,,北京市,专业技术服务业,主板,During-COVID
603859,2022-12-31,-1.0,"能科电气传动系统有限公司,祖军,赵岚",11,1.0,2.0,06,4060000.0,None,0.0,55.0,,北京市,专业技术服务业,主板,During-COVID
603859,2022-12-31,-1.0,"能科电气传动系统有限公司,祖军,赵岚",11,1.0,2.0,06,4060000.0,None,0.0,80.0,,北京市,专业技术服务业,主板,During-COVID
603859,2022-12-31,-1.0,"祖军,赵岚",11,1.0,2.0,06,6000000.0,None,0.0,100.0,,北京市,专业技术服务业,主板,During-COVID
603859,2022-12-31,-1.0,"祖军,赵岚",11,1.0,2.0,06,6000000.0,None,0.0,55.0,,北京市,专业技术服务业,主板,During-COVID
603859,2022-12-31,-1.0,"祖军,赵岚",11,1.0,2.0,06,6000000.0,None,0.0,80.0,,北京市,专业技术服务业,主板,During-COVID
603859,2022-12-31,-1.0,关键管理人员,09,1.0,2.0,20,8756800.0,None,0.0,100.0,,北京市,专业技术服务业,主板,During-COVID
603859,2022-12-31,-1.0,关键管理人员,09,1.0,2.0,20,8756800.0,None,0.0,55.0,,北京市,专业技术服务业,主板,During-COVID
603859,2022-12-31,-1.0,关键管理人员,09,1.0,2.0,20,8756800.0,None,0.0,80.0,,北京市,专业技术服务业,主板,During-COVID
603859,2022-12-31,10422178.0,上海能传电气有限公司,02,1.0,1.0,06,40000000.0,None,0.0,55.0,,北京市,专业技术服务业,主板,During-COVID
603860,2022-12-31,10468529.0,交通运输部公路科学研究所,01,1.0,2.0,03,420471.7,None,46.24,0.0,,北京市,专业技术服务业,主板,During-COVID
603860,2022-12-31,10599406.0,中路高科交通检测检验认证有限公司,03,1.0,2.0,03,90000.0,None,,,,北京市,专业技术服务业,主板,During-COVID
603860,2022-12-31,-1.0,关键管理人员,09,1.0,2.0,20,8067302.51,None,,,,北京市,专业技术服务业,主板,During-COVID
603860,2022-12-31,10487315.0,中公诚科(吉林)工程咨询有限公司,07,1.0,1.0,03,2914586.8,None,,,,北京市,专业技术服务业,主板,During-COVID
603860,2022-12-31,10531320.0,北京新桥技术发展有限公司,03,1.0,1.0,03,14654.88,None,,,,北京市,专业技术服务业,主板,During-COVID
603861,2022-12-31,10560300.0,广州市世科高新技术企业孵化器有限公司,12,1.0,2.0,08,120385.36,None,,,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,10560301.0,广州市世科高新技术有限公司,12,1.0,2.0,08,4855.43,None,,,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,广东达裕实业有限公司,12,1.0,2.0,07,1858.42,None,0.0,100.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,广东达裕实业有限公司,12,1.0,2.0,07,1858.42,None,0.0,41.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,广东达裕实业有限公司,12,1.0,2.0,07,1858.42,None,16.52,0.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,10371096.0,广州东芝白云自动化系统有限公司,06,1.0,2.0,07,15908.27,None,,,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,10371094.0,广州东芝白云电器设备有限公司,06,1.0,2.0,01,32021939.29,None,,,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,10550777.0,广州市扬新技术研究有限责任公司,12,1.0,2.0,01,38111834.57,None,,,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,10942798.0,南京电气高压套管有限公司,12,1.0,2.0,01,4424652.22,None,,,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,10507726.0,南京白云瑞来科技有限公司,12,1.0,2.0,01,504371.67,None,,,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,浙江桂容谐平科技有限责任公司,12,1.0,2.0,01,556902.67,None,0.0,100.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,浙江桂容谐平科技有限责任公司,12,1.0,2.0,01,556902.67,None,0.0,41.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,浙江桂容谐平科技有限责任公司,12,1.0,2.0,01,556902.67,None,16.52,0.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,10401906.0,白云电气集团有限公司,05,1.0,2.0,01,9041457.0,None,,,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,10371090.0,东芝白云真空开关管(锦州)有限公司,07,1.0,2.0,01,271805.32,None,,,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,10553171.0,广州干线新通科技有限公司,12,1.0,2.0,01,2852304.66,None,,,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,广州致新电力科技有限公司,12,1.0,2.0,01,770539.33,None,0.0,100.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,广州致新电力科技有限公司,12,1.0,2.0,01,770539.33,None,0.0,41.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,广州致新电力科技有限公司,12,1.0,2.0,01,770539.33,None,16.52,0.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,10550759.0,广州市明兴电缆有限公司,12,1.0,2.0,01,111556735.87,None,,,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,10499490.0,广东云舜综合能源科技有限公司,10,1.0,2.0,01,2599596.79,None,,,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,南京电气(集团)高新材料有限公司,12,1.0,2.0,01,360608.35,None,0.0,100.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,南京电气(集团)高新材料有限公司,12,1.0,2.0,01,360608.35,None,0.0,41.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,南京电气(集团)高新材料有限公司,12,1.0,2.0,01,360608.35,None,16.52,0.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,10542112.0,白云明德(北京)国际工程管理有限公司,12,1.0,2.0,03,138532.12,None,,,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,10549780.0,广州明德电力技术有限公司,12,1.0,2.0,01,2506146.26,None,,,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,南京电气(集团)智能电力设备有限公司,12,1.0,2.0,01,7829203.55,None,0.0,100.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,南京电气(集团)智能电力设备有限公司,12,1.0,2.0,01,7829203.55,None,0.0,41.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,南京电气(集团)智能电力设备有限公司,12,1.0,2.0,01,7829203.55,None,16.52,0.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,10371095.0,广州东芝白云菱机电力电子有限公司,07,1.0,1.0,01,8075724.77,None,,,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,10508304.0,荣信汇科电气股份有限公司,12,1.0,1.0,01,654516.62,None,,,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,10812706.0,南京电气电力工程有限公司,12,1.0,1.0,01,26748384.09,None,,,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,"胡明森,胡明高,胡明聪,胡明光,胡合意",11,1.0,2.0,06,786000000.0,None,0.0,100.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,"胡明森,胡明高,胡明聪,胡明光,胡合意",11,1.0,2.0,06,786000000.0,None,0.0,41.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,"胡明森,胡明高,胡明聪,胡明光,胡合意",11,1.0,2.0,06,786000000.0,None,16.52,0.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,胡明森,01,1.0,2.0,06,250000000.0,None,0.0,100.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,胡明森,01,1.0,2.0,06,250000000.0,None,0.0,41.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,胡明森,01,1.0,2.0,06,250000000.0,None,16.52,0.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,关键管理人员,09,1.0,2.0,20,8748700.0,None,0.0,100.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,关键管理人员,09,1.0,2.0,20,8748700.0,None,0.0,41.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,关键管理人员,09,1.0,2.0,20,8748700.0,None,16.52,0.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,10466262.0,韶关明德电器设备有限公司,02,1.0,1.0,06,30000000.0,None,0.0,100.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,10490862.0,广州市白云机电设备安装工程有限公司,02,1.0,1.0,06,20000000.0,None,0.0,51.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,10490862.0,广州市白云机电设备安装工程有限公司,02,1.0,1.0,06,20000000.0,None,0.0,68.04,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,佛山云天智能电力科技有限公司,02,1.0,1.0,06,20000000.0,None,0.0,100.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,佛山云天智能电力科技有限公司,02,1.0,1.0,06,20000000.0,None,0.0,41.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,佛山云天智能电力科技有限公司,02,1.0,1.0,06,20000000.0,None,16.52,0.0,,广东省,电气机械和器材制造业,主板,During-COVID
603861,2022-12-31,-1.0,"桂林电力电容器有限责任公司,桂林智源电力电子有限公司",11,2.0,3.0,06,100000000.0,None,0.0,100.0,,广东省,电气机械和器材制造业,主板,During-COVID
